,GPA,GRE_Verbal,GRE_Quantitative,GRE_Writing,GRE_Subject,American,Papers,Research,Decision,GPA_rev,GRE_Verbal_rev,GRE_Quantitative_rev,GRE_Writing_rev,GRE_Subject_rev,Decision_rev,GPA_log,GRE_Verbal_log,GRE_Quantitative_log,GRE_Writing_log,GRE_Subject_log,GPA_sq,GRE_Verbal_sq,GRE_Quantitative_sq,GRE_Writing_sq,GRE_Subject_sq,GRE_Verbal_pc,GRE_Quantitative_pc,GRE_Writing_pc,GRE_Subject_pc,GREVxGREQ,GREVxGRES,GREQxGRES,GREVxGREQxGRES
1046,3.78,158.0,170.0,4.0,990.0,0,0.0,0.0,0,0.2200000000000002,12.0,0.0,1.0,0.0,1,0.08635983067474828,1.1139433523068367,0.0,0.30102999566398114,0.0,14.2884,24964.0,28900.0,16.0,980100.0,0.8271750203908003,0.9702106965136724,0.7172571725110044,0.9607531528428073,163.89020715100705,395.499683944248,410.2438299353203,298.47896790442337
1047,3.9,166.0,167.0,4.0,850.0,1,0.0,0.0,1,0.10000000000000009,4.0,3.0,1.0,140.0,0,0.04139268515822507,0.6989700043360187,0.6020599913279623,0.30102999566398114,2.1492191126553797,15.209999999999999,27556.0,27889.0,16.0,722500.0,0.9707579865563762,0.9400641283807901,0.7172571725110044,0.8087822824308813,166.4992492475567,375.632799419859,376.7625246756901,286.69128747130634
1048,3.5,160.0,170.0,4.0,970.0,0,0.0,0.0,1,0.5,10.0,0.0,1.0,20.0,0,0.17609125905568124,1.041392685158225,0.0,0.30102999566398114,1.322219294733919,12.25,25600.0,28900.0,16.0,940900.0,0.881061215205243,0.9702106965136724,0.7172571725110044,0.948756183117059,164.92422502470643,393.9543120718442,406.07881008493905,297.7009446746821
1049,3.62,165.0,164.0,4.0,830.0,1,0.0,0.0,1,0.3799999999999999,5.0,6.0,1.0,160.0,0,0.13987908640123645,0.7781512503836435,0.8450980400142567,0.30102999566398114,2.2068258760318495,13.1044,27225.0,26896.0,16.0,688900.0,0.9619211128879195,0.8900370314086274,0.7172571725110044,0.7724185508699961,164.4992401198255,370.06756139926665,368.94444026167406,282.1425766624964
1050,3.85,163.0,162.0,5.0,970.0,1,0.0,0.0,1,0.1499999999999999,7.0,8.0,0.0,20.0,0,0.06069784035361165,0.9030899869919434,0.9542425094393249,0.0,1.322219294733919,14.822500000000002,26569.0,26244.0,25.0,940900.0,0.9377529179219154,0.8431928314407704,0.9576585270212108,0.948756183117059,162.4992307674101,397.63048172895395,396.40887981981433,294.77554505405686
1051,3.8,164.0,168.0,4.5,820.0,1,0.0,0.0,0,0.20000000000000018,6.0,2.0,0.5,170.0,1,0.07918124604762489,0.8450980400142567,0.47712125471966244,0.17609125905568124,2.2329961103921536,14.44,26896.0,28224.0,20.25,672400.0,0.9510178962672838,0.9520277773999577,0.8748096710720308,0.752868517528817,165.98795136997143,366.7151483099655,371.1603427091855,282.6977340165946
1052,3.67,162.0,163.0,4.5,690.0,1,0.0,1.0,1,0.33000000000000007,8.0,7.0,0.5,300.0,0,0.12385164096708581,0.9542425094393249,0.9030899869919434,0.17609125905568124,2.478566495593843,13.4689,26244.0,26569.0,20.25,476100.0,0.9218398336491003,0.8680447469116805,0.8748096710720308,0.444630050414104,162.4992307674101,334.3351611781208,335.3654722835969,263.13820221764263
1053,3.8,164.0,168.0,4.5,820.0,1,0.0,0.0,0,0.20000000000000018,6.0,2.0,0.5,170.0,1,0.07918124604762489,0.8450980400142567,0.47712125471966244,0.17609125905568124,2.2329961103921536,14.44,26896.0,28224.0,20.25,672400.0,0.9510178962672838,0.9520277773999577,0.8748096710720308,0.752868517528817,165.98795136997143,366.7151483099655,371.1603427091855,282.6977340165946
1054,3.54,151.0,166.0,3.5,740.0,0,0.0,0.0,1,0.45999999999999996,19.0,4.0,1.5,250.0,0,0.16435285578443706,1.301029995663981,0.6989700043360187,0.3979400086720376,2.3996737214810375,12.531600000000001,22801.0,27556.0,12.25,547600.0,0.5448629308773866,0.925880980722691,0.5,0.5703303176460821,158.3224557667042,334.27533561422086,350.48537772637536,264.71116031112626
1055,3.78,161.0,162.0,4.5,730.0,1,0.0,0.0,0,0.2200000000000002,9.0,8.0,0.5,260.0,1,0.08635983067474828,1.0,0.9542425094393249,0.17609125905568124,2.416640507338281,14.2884,25921.0,26244.0,20.25,532900.0,0.9030164326359974,0.8431928314407704,0.8748096710720308,0.5453509999810116,161.49922600433723,342.82648672469867,343.8895171417704,267.02663539356837
1056,3.4,150.0,158.0,4.0,700.0,0,0.0,0.0,0,0.6000000000000001,20.0,12.0,1.0,290.0,1,0.2041199826559248,1.322219294733919,1.1139433523068367,0.30102999566398114,2.4638929889859074,11.559999999999999,22500.0,24964.0,16.0,490000.0,0.49763380817709724,0.7155088412489986,0.7172571725110044,0.4697296904953077,153.94804318340653,324.037034920393,332.56578296631784,255.04420610004587
1057,3.16,157.0,163.0,4.5,690.0,0,0.0,0.0,0,0.8399999999999999,13.0,7.0,0.5,300.0,1,0.2648178230095364,1.1461280356782377,0.9030899869919434,0.17609125905568124,2.478566495593843,9.985600000000002,24649.0,26569.0,20.25,476100.0,0.795154218946271,0.8680447469116805,0.8748096710720308,0.444630050414104,159.97187252764155,329.1352305664041,335.3654722835969,260.4026797678925
1058,3.67,163.0,166.0,5.0,850.0,0,0.0,0.0,0,0.33000000000000007,7.0,4.0,0.0,140.0,1,0.12385164096708581,0.9030899869919434,0.6989700043360187,0.0,2.1492191126553797,13.4689,26569.0,27556.0,25.0,722500.0,0.9377529179219154,0.925880980722691,0.9576585270212108,0.8087822824308813,164.49316095205904,372.22305140869497,375.632799419859,284.3838128734437
1059,3.52,143.0,149.0,5.0,570.0,1,1.0,1.0,0,0.48,27.0,21.0,0.0,420.0,1,0.17026171539495735,1.447158031342219,1.3424226808222062,0.0,2.624282095835668,12.3904,20449.0,22201.0,25.0,324900.0,0.2014933768096107,0.33862806325501243,0.9576585270212108,0.18439713395929203,145.96917482811224,285.499562171293,291.4275210065103,229.8612269355874
1060,3.94,170.0,170.0,3.0,770.0,1,0.0,0.0,0,0.06000000000000005,0.0,0.0,2.0,220.0,1,0.025305865264770258,0.0,0.0,0.47712125471966244,2.34439227368511,15.5236,28900.0,28900.0,9.0,592900.0,0.9910225781164435,0.9702106965136724,0.28274282748899554,0.6432235375844578,170.00000000000003,361.8010503025109,361.8010503025109,281.2739568070436
1061,3.8,166.0,169.0,4.0,750.0,1,0.0,0.0,0,0.20000000000000018,4.0,1.0,1.0,240.0,1,0.07918124604762489,0.6989700043360187,0.30102999566398114,0.30102999566398114,2.382017042574868,14.44,27556.0,28561.0,16.0,562500.0,0.9707579865563762,0.9619990328130503,0.7172571725110044,0.5950311213424182,167.49328344742665,352.84557528754704,356.01966237835796,276.06966315469026
1062,3.41,170.0,168.0,4.0,700.0,1,0.0,0.0,1,0.5899999999999999,0.0,2.0,1.0,290.0,0,0.20139712432045143,0.0,0.47712125471966244,0.30102999566398114,2.4638929889859074,11.628100000000002,28900.0,28224.0,16.0,490000.0,0.9910225781164435,0.9520277773999577,0.7172571725110044,0.4697296904953077,168.99704139422087,344.96376621320684,342.92856398964494,271.40556459789866
1063,3.6,157.0,168.0,4.0,930.0,0,0.0,0.0,1,0.3999999999999999,13.0,2.0,1.0,60.0,0,0.14612803567823798,1.1461280356782377,0.47712125471966244,0.30102999566398114,1.785329835010767,12.96,24649.0,28224.0,16.0,864900.0,0.795154218946271,0.9520277773999577,0.7172571725110044,0.9161676965266359,162.40689640529433,382.11254886485995,395.2720582080145,290.5565215004331
1064,3.61,144.0,166.0,3.5,990.0,0,0.0,0.0,1,0.3900000000000001,26.0,4.0,1.5,0.0,0,0.1430148002540951,1.4313637641589871,0.6989700043360187,0.3979400086720376,0.0,13.0321,20736.0,27556.0,12.25,980100.0,0.2364788598797682,0.925880980722691,0.5,0.9607531528428073,154.6091847207015,377.5711853412546,405.3887023586129,287.10136561163563
1065,3.82,150.0,167.0,4.0,870.0,0,0.0,0.0,0,0.18000000000000016,20.0,3.0,1.0,120.0,1,0.07188200730612543,1.322219294733919,0.6020599913279623,0.30102999566398114,2.08278537031645,14.5924,22500.0,27889.0,16.0,756900.0,0.49763380817709724,0.9400641283807901,0.7172571725110044,0.8413447460685429,158.27191791344413,361.24783736376884,381.16925374431764,279.3244769980797
1066,3.94,152.0,170.0,3.5,990.0,0,0.0,0.0,1,0.06000000000000005,18.0,0.0,1.5,0.0,0,0.025305865264770258,1.2787536009528289,0.0,0.3979400086720376,0.0,15.5236,23104.0,28900.0,12.25,980100.0,0.5914656232176746,0.9702106965136724,0.5,0.9607531528428073,160.74825037928096,387.9175170058707,410.2438299353203,294.65189236362477
1067,3.77,167.0,166.0,4.0,990.0,1,0.0,0.0,0,0.22999999999999998,3.0,4.0,1.0,0.0,1,0.08990511143939792,0.6020599913279623,0.6989700043360187,0.30102999566398114,0.0,14.2129,27889.0,27556.0,16.0,980100.0,0.9778201629480878,0.925880980722691,0.7172571725110044,0.9607531528428073,166.4992492475567,406.60791925391715,405.3887023586129,301.63836952946394
1068,3.6,165.0,168.0,4.0,910.0,0,0.0,0.0,0,0.3999999999999999,5.0,2.0,1.0,80.0,1,0.14612803567823798,0.7781512503836435,0.47712125471966244,0.30102999566398114,1.9084850188786497,12.96,27225.0,28224.0,16.0,828100.0,0.9619211128879195,0.9520277773999577,0.7172571725110044,0.8949270871089533,166.49324310613932,387.4919353999513,390.99872122553035,293.2771356988312
1069,3.7,170.0,168.0,5.0,890.0,1,0.0,0.0,0,0.2999999999999998,0.0,2.0,0.0,100.0,1,0.11394335230683669,0.0,0.47712125471966244,0.0,2.0043213737826426,13.690000000000001,28900.0,28224.0,25.0,792100.0,0.9910225781164435,0.9520277773999577,0.9576585270212108,0.8700404323764948,168.99704139422087,388.97300677553454,386.6781607487033,294.02396953909243
1070,3.85,155.0,170.0,4.0,970.0,0,0.0,0.0,0,0.1499999999999999,15.0,0.0,1.0,20.0,1,0.06069784035361165,1.2041199826559246,0.0,0.30102999566398114,1.322219294733919,14.822500000000002,24025.0,28900.0,16.0,940900.0,0.7214614801239139,0.9702106965136724,0.7172571725110044,0.948756183117059,162.32683080747927,387.74991940682594,406.07881008493905,294.56701778046374
1071,3.16,157.0,163.0,4.5,690.0,0,0.0,0.0,0,0.8399999999999999,13.0,7.0,0.5,300.0,1,0.2648178230095364,1.1461280356782377,0.9030899869919434,0.17609125905568124,2.478566495593843,9.985600000000002,24649.0,26569.0,20.25,476100.0,0.795154218946271,0.8680447469116805,0.8748096710720308,0.444630050414104,159.97187252764155,329.1352305664041,335.3654722835969,260.4026797678925
1072,3.77,160.0,162.0,4.0,820.0,1,0.0,0.0,1,0.22999999999999998,10.0,8.0,1.0,170.0,0,0.08990511143939792,1.041392685158225,0.9542425094393249,0.30102999566398114,2.2329961103921536,14.2129,25600.0,26244.0,16.0,672400.0,0.881061215205243,0.8431928314407704,0.7172571725110044,0.752868517528817,160.99689437998487,362.2154055254967,364.4722211636986,277.00202877043296
1073,3.33,142.0,162.0,2.5,860.0,0,1.0,0.0,0,0.6699999999999999,28.0,8.0,2.5,130.0,1,0.22271647114758325,1.462397997898956,0.9542425094393249,0.5440680443502756,2.117271295655764,11.0889,20164.0,26244.0,6.25,739600.0,0.16980834549527457,0.8431928314407704,0.12519032892796927,0.825545831442992,151.67069591717444,349.45672121165444,373.25594435989893,270.4584802846214
1074,3.76,151.0,170.0,3.0,920.0,0,0.0,0.0,0,0.2400000000000002,19.0,0.0,2.0,70.0,1,0.09342168516223515,1.301029995663981,0.0,0.47712125471966244,1.851258348719075,14.137599999999999,22801.0,28900.0,9.0,846400.0,0.5448629308773866,0.9702106965136724,0.28274282748899554,0.905989430426191,160.21860066796242,372.7197338483703,395.4743986657038,286.90485581845803
1075,3.98,160.0,170.0,5.0,890.0,1,0.0,0.0,0,0.020000000000000018,10.0,0.0,0.0,100.0,1,0.008600171761917567,1.041392685158225,0.0,0.0,2.0043213737826426,15.8404,25600.0,28900.0,25.0,792100.0,0.881061215205243,0.9702106965136724,0.9576585270212108,0.8700404323764948,164.92422502470643,377.35924528226417,388.97300677553454,289.2808180270286
1076,3.4,150.0,158.0,4.0,700.0,0,0.0,0.0,1,0.6000000000000001,20.0,12.0,1.0,290.0,0,0.2041199826559248,1.322219294733919,1.1139433523068367,0.30102999566398114,2.4638929889859074,11.559999999999999,22500.0,24964.0,16.0,490000.0,0.49763380817709724,0.7155088412489986,0.7172571725110044,0.4697296904953077,153.94804318340653,324.037034920393,332.56578296631784,255.04420610004587
1077,3.4,150.0,158.0,4.0,700.0,0,0.0,0.0,0,0.6000000000000001,20.0,12.0,1.0,290.0,1,0.2041199826559248,1.322219294733919,1.1139433523068367,0.30102999566398114,2.4638929889859074,11.559999999999999,22500.0,24964.0,16.0,490000.0,0.49763380817709724,0.7155088412489986,0.7172571725110044,0.4697296904953077,153.94804318340653,324.037034920393,332.56578296631784,255.04420610004587
1078,4.0,161.0,170.0,5.0,750.0,1,1.0,1.0,1,0.0,9.0,0.0,0.0,240.0,0,0.0,1.0,0.0,0.0,2.382017042574868,16.0,25921.0,28900.0,25.0,562500.0,0.9030164326359974,0.9702106965136724,0.9576585270212108,0.5950311213424182,165.43881044059765,347.4910070778811,357.0714214271425,273.80750861180746
1079,3.56,143.0,149.0,5.0,570.0,1,1.0,1.0,0,0.43999999999999995,27.0,21.0,0.0,420.0,1,0.15836249209524964,1.447158031342219,1.3424226808222062,0.0,2.624282095835668,12.6736,20449.0,22201.0,25.0,324900.0,0.2014933768096107,0.33862806325501243,0.9576585270212108,0.18439713395929203,145.96917482811224,285.499562171293,291.4275210065103,229.8612269355874
1080,3.32,140.0,160.0,3.0,820.0,0,0.0,0.0,0,0.6800000000000002,30.0,10.0,2.0,170.0,1,0.22530928172586287,1.4913616938342726,1.041392685158225,0.47712125471966244,2.2329961103921536,11.0224,19600.0,25600.0,9.0,672400.0,0.11659713657343646,0.7848297100132327,0.28274282748899554,0.752868517528817,149.66629547095766,338.82148692194835,362.2154055254967,263.84809136405914
1081,3.65,161.0,161.0,5.0,760.0,1,0.0,0.0,1,0.3500000000000001,9.0,9.0,0.0,230.0,0,0.13033376849500614,1.0,1.0,0.0,2.363611979892144,13.3225,25921.0,25921.0,25.0,577600.0,0.9030164326359974,0.8154440105859889,0.9576585270212108,0.6193589021984933,161.0,349.7999428244664,349.7999428244664,270.0775268911511
1082,3.33,142.0,162.0,2.5,860.0,0,1.0,1.0,0,0.6699999999999999,28.0,8.0,2.5,130.0,1,0.22271647114758325,1.462397997898956,0.9542425094393249,0.5440680443502756,2.117271295655764,11.0889,20164.0,26244.0,6.25,739600.0,0.16980834549527457,0.8431928314407704,0.12519032892796927,0.825545831442992,151.67069591717444,349.45672121165444,373.25594435989893,270.4584802846214
1083,3.4,150.0,158.0,4.0,700.0,0,0.0,0.0,0,0.6000000000000001,20.0,12.0,1.0,290.0,1,0.2041199826559248,1.322219294733919,1.1139433523068367,0.30102999566398114,2.4638929889859074,11.559999999999999,22500.0,24964.0,16.0,490000.0,0.49763380817709724,0.7155088412489986,0.7172571725110044,0.4697296904953077,153.94804318340653,324.037034920393,332.56578296631784,255.04420610004587
1084,3.61,144.0,166.0,3.5,990.0,0,0.0,0.0,1,0.3900000000000001,26.0,4.0,1.5,0.0,0,0.1430148002540951,1.4313637641589871,0.6989700043360187,0.3979400086720376,0.0,13.0321,20736.0,27556.0,12.25,980100.0,0.2364788598797682,0.925880980722691,0.5,0.9607531528428073,154.6091847207015,377.5711853412546,405.3887023586129,287.10136561163563
1085,3.1,166.0,166.0,5.0,820.0,1,1.0,1.0,0,0.8999999999999999,4.0,4.0,0.0,170.0,1,0.2787536009528289,0.6989700043360187,0.6989700043360187,0.0,2.2329961103921536,9.610000000000001,27556.0,27556.0,25.0,672400.0,0.9707579865563762,0.925880980722691,0.9576585270212108,0.752868517528817,166.00000000000003,368.9444402616741,368.9444402616741,282.71141404245753
1086,4.0,170.0,170.0,5.0,930.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,1,0.0,0.0,0.0,0.0,1.785329835010767,16.0,28900.0,28900.0,25.0,864900.0,0.9910225781164435,0.9702106965136724,0.9576585270212108,0.9161676965266359,170.00000000000003,397.6179070414209,397.6179070414209,299.54375091878734
1087,3.1,166.0,166.0,5.0,820.0,1,0.0,0.0,0,0.8999999999999999,4.0,4.0,0.0,170.0,1,0.2787536009528289,0.6989700043360187,0.6989700043360187,0.0,2.2329961103921536,9.610000000000001,27556.0,27556.0,25.0,672400.0,0.9707579865563762,0.925880980722691,0.9576585270212108,0.752868517528817,166.00000000000003,368.9444402616741,368.9444402616741,282.71141404245753
1088,3.33,142.0,162.0,2.5,860.0,0,1.0,0.0,0,0.6699999999999999,28.0,8.0,2.5,130.0,1,0.22271647114758325,1.462397997898956,0.9542425094393249,0.5440680443502756,2.117271295655764,11.0889,20164.0,26244.0,6.25,739600.0,0.16980834549527457,0.8431928314407704,0.12519032892796927,0.825545831442992,151.67069591717444,349.45672121165444,373.25594435989893,270.4584802846214
1089,3.0,160.0,170.0,4.5,960.0,0,0.0,0.0,1,1.0,10.0,0.0,0.5,30.0,0,0.30102999566398114,1.041392685158225,0.0,0.17609125905568124,1.4913616938342726,9.0,25600.0,28900.0,20.25,921600.0,0.881061215205243,0.9702106965136724,0.8748096710720308,0.9417482580799732,164.92422502470643,391.91835884530855,403.9801975344832,296.6743815412951
1090,3.45,155.0,170.0,3.5,970.0,0,0.0,0.0,0,0.5499999999999998,15.0,0.0,1.5,20.0,1,0.1903316981702914,1.2041199826559246,0.0,0.3979400086720376,1.322219294733919,11.902500000000002,24025.0,28900.0,12.25,940900.0,0.7214614801239139,0.9702106965136724,0.5,0.948756183117059,162.32683080747927,387.74991940682594,406.07881008493905,294.56701778046374
1091,3.7,158.0,163.0,5.0,930.0,1,0.0,0.0,0,0.2999999999999998,12.0,7.0,0.0,60.0,1,0.11394335230683669,1.1139433523068367,0.9030899869919434,0.0,1.785329835010767,13.690000000000001,24964.0,26569.0,25.0,864900.0,0.8271750203908003,0.8680447469116805,0.9576585270212108,0.9161676965266359,160.48052841388576,383.327536188049,389.3456048294368,288.2543566946867
1092,3.72,154.0,163.0,3.5,780.0,0,0.0,0.0,0,0.2799999999999998,16.0,7.0,1.5,210.0,1,0.10720996964786829,1.2304489213782739,0.9030899869919434,0.3979400086720376,2.3242824552976926,13.838400000000002,23716.0,26569.0,12.25,608400.0,0.6803095750532786,0.8680447469116805,0.5,0.6665402872137747,158.43610699584863,346.58332331489925,356.5669642577674,269.5261923478597
1093,3.5,161.0,170.0,4.5,990.0,0,0.0,0.0,0,0.5,9.0,0.0,0.5,0.0,1,0.17609125905568124,1.0,0.0,0.17609125905568124,0.0,12.25,25921.0,28900.0,20.25,980100.0,0.9030164326359974,0.9702106965136724,0.8748096710720308,0.9607531528428073,165.43881044059765,399.2367718534955,410.2438299353203,300.3562434678584
1094,3.6,145.0,168.0,3.5,720.0,0,1.0,0.0,1,0.3999999999999999,25.0,2.0,1.5,270.0,0,0.14612803567823798,1.414973347970818,0.47712125471966244,0.3979400086720376,2.4329692908744054,12.96,21025.0,28224.0,12.25,518400.0,0.2745694351299801,0.9520277773999577,0.5,0.5201909815238588,156.07690412101337,323.1098884280703,347.79304190854657,259.81841364188995
1095,3.33,142.0,162.0,2.5,860.0,0,1.0,0.0,0,0.6699999999999999,28.0,8.0,2.5,130.0,1,0.22271647114758325,1.462397997898956,0.9542425094393249,0.5440680443502756,2.117271295655764,11.0889,20164.0,26244.0,6.25,739600.0,0.16980834549527457,0.8431928314407704,0.12519032892796927,0.825545831442992,151.67069591717444,349.45672121165444,373.25594435989893,270.4584802846214
1096,3.92,162.0,170.0,4.5,990.0,0,0.0,0.0,0,0.08000000000000007,8.0,0.0,0.5,0.0,1,0.03342375548694973,0.9542425094393249,0.0,0.17609125905568124,0.0,15.366399999999999,26244.0,28900.0,20.25,980100.0,0.9218398336491003,0.9702106965136724,0.8748096710720308,0.9607531528428073,165.951800231272,400.4747183031658,410.2438299353203,300.97681598308765
1097,3.33,142.0,162.0,2.5,860.0,0,0.0,0.0,0,0.6699999999999999,28.0,8.0,2.5,130.0,1,0.22271647114758325,1.462397997898956,0.9542425094393249,0.5440680443502756,2.117271295655764,11.0889,20164.0,26244.0,6.25,739600.0,0.16980834549527457,0.8431928314407704,0.12519032892796927,0.825545831442992,151.67069591717444,349.45672121165444,373.25594435989893,270.4584802846214
1098,3.6,164.0,170.0,5.0,700.0,0,0.0,0.0,0,0.3999999999999999,6.0,0.0,0.0,290.0,1,0.14612803567823798,0.8450980400142567,0.0,0.0,2.4638929889859074,12.96,26896.0,28900.0,25.0,490000.0,0.9510178962672838,0.9702106965136724,0.9576585270212108,0.4697296904953077,166.97305171793442,338.8214869219483,344.96376621320684,269.2342270618166
1099,3.97,163.0,170.0,5.0,900.0,1,0.0,0.0,0,0.029999999999999805,7.0,0.0,0.0,90.0,1,0.012837224705172122,0.9030899869919434,0.0,0.0,1.9590413923210932,15.760900000000001,26569.0,28900.0,25.0,810000.0,0.9377529179219154,0.9702106965136724,0.9576585270212108,0.8829519260907763,166.4632091484482,383.01436004411113,391.15214431215895,292.1637600222612
1100,3.97,163.0,170.0,5.0,900.0,1,0.0,0.0,0,0.029999999999999805,7.0,0.0,0.0,90.0,1,0.012837224705172122,0.9030899869919434,0.0,0.0,1.9590413923210932,15.760900000000001,26569.0,28900.0,25.0,810000.0,0.9377529179219154,0.9702106965136724,0.9576585270212108,0.8829519260907763,166.4632091484482,383.01436004411113,391.15214431215895,292.1637600222612
1101,3.98,163.0,170.0,5.0,900.0,1,0.0,0.0,0,0.020000000000000018,7.0,0.0,0.0,90.0,1,0.008600171761917567,0.9030899869919434,0.0,0.0,1.9590413923210932,15.8404,26569.0,28900.0,25.0,810000.0,0.9377529179219154,0.9702106965136724,0.9576585270212108,0.8829519260907763,166.4632091484482,383.01436004411113,391.15214431215895,292.1637600222612
1102,3.97,163.0,170.0,5.0,900.0,1,0.0,0.0,0,0.029999999999999805,7.0,0.0,0.0,90.0,1,0.012837224705172122,0.9030899869919434,0.0,0.0,1.9590413923210932,15.760900000000001,26569.0,28900.0,25.0,810000.0,0.9377529179219154,0.9702106965136724,0.9576585270212108,0.8829519260907763,166.4632091484482,383.01436004411113,391.15214431215895,292.1637600222612
1103,3.56,165.0,170.0,4.5,730.0,1,0.0,0.0,0,0.43999999999999995,5.0,0.0,0.5,260.0,1,0.15836249209524964,0.7781512503836435,0.0,0.17609125905568124,2.416640507338281,12.6736,27225.0,28900.0,20.25,532900.0,0.9619211128879195,0.9702106965136724,0.8748096710720308,0.5453509999810116,167.4813422444423,347.05907278156553,352.27829907617075,273.5805648620648
1104,3.95,155.0,164.0,4.0,930.0,0,0.0,0.0,0,0.04999999999999982,15.0,6.0,1.0,60.0,1,0.021189299069937998,1.2041199826559246,0.8450980400142567,0.30102999566398114,1.785329835010767,15.602500000000001,24025.0,26896.0,16.0,864900.0,0.7214614801239139,0.8900370314086274,0.7172571725110044,0.9161676965266359,159.43650773897426,379.6709101313926,390.5380903317882,287.00282061273043
1105,3.9,155.0,164.0,4.0,880.0,0,0.0,0.0,1,0.10000000000000009,15.0,6.0,1.0,110.0,0,0.04139268515822507,1.2041199826559246,0.8450980400142567,0.30102999566398114,2.045322978786657,15.209999999999999,24025.0,26896.0,16.0,774400.0,0.7214614801239139,0.8900370314086274,0.7172571725110044,0.8561750288932115,159.43650773897426,369.32370625238775,379.8947222586805,281.7643690018038
1106,3.56,143.0,149.0,5.0,570.0,1,1.0,0.0,0,0.43999999999999995,27.0,21.0,0.0,420.0,1,0.15836249209524964,1.447158031342219,1.3424226808222062,0.0,2.624282095835668,12.6736,20449.0,22201.0,25.0,324900.0,0.2014933768096107,0.33862806325501243,0.9576585270212108,0.18439713395929203,145.96917482811224,285.499562171293,291.4275210065103,229.8612269355874
1107,3.89,162.0,170.0,4.0,990.0,0,0.0,0.0,0,0.10999999999999988,8.0,0.0,1.0,0.0,1,0.045322978786657385,0.9542425094393249,0.0,0.30102999566398114,0.0,15.132100000000001,26244.0,28900.0,16.0,980100.0,0.9218398336491003,0.9702106965136724,0.7172571725110044,0.9607531528428073,165.951800231272,400.4747183031658,410.2438299353203,300.97681598308765
1108,3.8,158.0,165.0,4.0,980.0,0,0.0,0.0,0,0.20000000000000018,12.0,5.0,1.0,10.0,1,0.07918124604762489,1.1139433523068367,0.7781512503836435,0.30102999566398114,1.041392685158225,14.44,24964.0,27225.0,16.0,960400.0,0.8271750203908003,0.9092668843960745,0.7172571725110044,0.9550762344033806,161.46206984923737,393.49714103154554,402.11938525766203,294.52513854416213
1109,3.6,155.0,167.0,4.0,970.0,0,1.0,0.0,0,0.3999999999999999,15.0,3.0,1.0,20.0,1,0.14612803567823798,1.2041199826559246,0.6020599913279623,0.30102999566398114,1.322219294733919,12.96,24025.0,27889.0,16.0,940900.0,0.7214614801239139,0.9400641283807901,0.7172571725110044,0.948756183117059,160.88815991240625,387.74991940682594,402.47981315837444,292.82397686788113
1110,3.56,143.0,149.0,5.0,570.0,1,0.0,0.0,0,0.43999999999999995,27.0,21.0,0.0,420.0,1,0.15836249209524964,1.447158031342219,1.3424226808222062,0.0,2.624282095835668,12.6736,20449.0,22201.0,25.0,324900.0,0.2014933768096107,0.33862806325501243,0.9576585270212108,0.18439713395929203,145.96917482811224,285.499562171293,291.4275210065103,229.8612269355874
1111,3.8,150.0,163.0,4.0,810.0,0,0.0,0.0,0,0.20000000000000018,20.0,7.0,1.0,180.0,1,0.07918124604762489,1.322219294733919,0.9030899869919434,0.30102999566398114,2.2576785748691846,14.44,22500.0,26569.0,16.0,656100.0,0.49763380817709724,0.8680447469116805,0.7172571725110044,0.7324544377016285,156.36495771111888,348.5685011586675,363.3593262873543,270.554416341228
1112,3.3,161.0,163.0,3.5,750.0,0,1.0,0.0,1,0.7000000000000002,9.0,7.0,1.5,240.0,0,0.23044892137827394,1.0,0.9030899869919434,0.3979400086720376,2.382017042574868,10.889999999999999,25921.0,26569.0,12.25,562500.0,0.9030164326359974,0.8680447469116805,0.5,0.5950311213424182,161.99691355084514,347.4910070778811,349.64267474094174,269.99657060116044
1113,3.5,155.0,170.0,3.5,990.0,0,0.0,0.0,1,0.5,15.0,0.0,1.5,0.0,0,0.17609125905568124,1.2041199826559246,0.0,0.3979400086720376,0.0,12.25,24025.0,28900.0,12.25,980100.0,0.7214614801239139,0.9702106965136724,0.5,0.9607531528428073,162.32683080747927,391.7269457160179,410.2438299353203,296.5777763955718
1114,3.07,165.0,168.0,3.0,800.0,1,0.0,0.0,1,0.9300000000000002,5.0,2.0,2.0,190.0,0,0.28555730900777376,0.7781512503836435,0.47712125471966244,0.47712125471966244,2.281033367247727,9.4249,27225.0,28224.0,9.0,640000.0,0.9619211128879195,0.9520277773999577,0.28274282748899554,0.7112233124439855,166.49324310613932,363.31804249169903,366.60605559646723,280.9491598012839
1115,3.98,163.0,170.0,5.0,900.0,1,0.0,0.0,0,0.020000000000000018,7.0,0.0,0.0,90.0,1,0.008600171761917567,0.9030899869919434,0.0,0.0,1.9590413923210932,15.8404,26569.0,28900.0,25.0,810000.0,0.9377529179219154,0.9702106965136724,0.9576585270212108,0.8829519260907763,166.4632091484482,383.01436004411113,391.15214431215895,292.1637600222612
1116,3.93,158.0,165.0,4.0,740.0,1,0.0,0.0,0,0.06999999999999984,12.0,5.0,1.0,250.0,1,0.029383777685209573,1.1139433523068367,0.7781512503836435,0.30102999566398114,2.3996737214810375,15.4449,24964.0,27225.0,16.0,547600.0,0.8271750203908003,0.9092668843960745,0.7172571725110044,0.5703303176460821,161.46206984923737,341.93566646373705,349.428104193123,268.19926518512926
